arrivaltime,ticker,latency
1.97156E+13,IH2207,2808
1.9716E+13,IC2209,5141
1.9716E+13,IF2209,2010
1.9716E+13,IC2212,1443
1.9716E+13,IC2207,1951
1.9716E+13,IF2207,1056
1.9716E+13,IH2207,679
1.9716E+13,IH2208,1050
1.97165E+13,IC2209,2992
1.97165E+13,IC2212,1956
1.97165E+13,IH2209,1610
1.97165E+13,IC2207,7462
1.97165E+13,IF2207,4419
1.9717E+13,IC2209,2714
1.9717E+13,IH2209,2041
1.9717E+13,IC2212,1456
1.9717E+13,IF2207,1777
1.97175E+13,IC2209,5185
1.97175E+13,IF2209,1685
1.97175E+13,IC2212,8121
1.97175E+13,IC2207,919
1.97175E+13,IF2207,1191
1.97175E+13,IH2208,1932
1.9718E+13,IC2209,3886
1.9718E+13,IF2209,825
1.9718E+13,IC2212,720
1.9718E+13,IF2212,440
1.97181E+13,IC2207,1602
1.97181E+13,IF2207,1916
1.97181E+13,IH2208,1301
1.97186E+13,IC2209,6470
1.97186E+13,IF2209,3346
1.97186E+13,IC2212,1710
1.97186E+13,IF2212,1967
1.97186E+13,IC2207,1956
1.97186E+13,IF2207,5832
1.97186E+13,IH2207,1219
1.97186E+13,IC2208,4202
1.9719E+13,IC2209,5458
1.9719E+13,IF2209,8916
1.9719E+13,IH2209,6953
1.9719E+13,IC2212,869
1.9719E+13,IF2212,848
1.9719E+13,IC2207,815
1.9719E+13,IC2208,990
1.9719E+13,IF2207,1317
1.9719E+13,IF2208,1490
1.9719E+13,IH2207,440
1.97196E+13,IC2209,2804
1.97196E+13,IF2209,626
1.97196E+13,IH2209,892
1.97196E+13,IC2212,1086
1.97196E+13,IF2212,6649
1.97196E+13,IH2212,2946
1.97196E+13,IC2207,1393
1.97196E+13,IC2208,2007
1.97196E+13,IF2207,1381
1.97196E+13,IH2207,1025
1.97196E+13,IF2208,5656
1.972E+13,IC2209,2349
1.972E+13,IF2209,1448
1.972E+13,IC2212,847
1.972E+13,IF2212,1596
1.972E+13,IH2212,7649
1.972E+13,IC2207,4349
1.972E+13,IF2207,1344
1.97205E+13,IC2209,4671
1.97205E+13,IF2209,1310
1.97205E+13,IH2209,1004
1.97205E+13,IF2212,398
1.97205E+13,IC2207,2035
1.97205E+13,IF2207,485
1.97205E+13,IH2207,1255
1.9721E+13,IF2209,4179
1.9721E+13,IH2209,2510
1.9721E+13,IC2207,1233
1.97211E+13,IC2208,2593
1.97211E+13,IF2207,851
1.97211E+13,IH2207,8818
1.97215E+13,IC2209,3379
1.97215E+13,IF2212,1342
1.97215E+13,IC2207,1747
1.97215E+13,IF2207,7006
1.97215E+13,IH2207,4113
1.9722E+13,IF2209,5981
1.9722E+13,IH2209,1477
1.9722E+13,IC2207,785
1.97221E+13,IF2207,3471
1.97221E+13,IH2207,1217
1.97221E+13,IC2208,7886
1.97233E+13,IC2209,11050
1.97233E+13,IF2209,5999
1.97233E+13,IH2209,3553
1.97233E+13,IC2212,3444
1.97233E+13,IF2212,1335
1.97233E+13,IC2207,1868
1.97233E+13,IC2208,944
1.97233E+13,IF2207,742
1.97233E+13,IH2207,1455
1.97233E+13,IC2209,856
1.97233E+13,IF2209,1554
1.97233E+13,IF2212,735
1.97233E+13,IF2207,1710
1.97233E+13,IF2208,585
1.97233E+13,IH2207,1011
1.97235E+13,IC2209,4526
1.97237E+13,IF2209,2948
1.97237E+13,IH2209,6646
1.97237E+13,IF2212,4138
1.97237E+13,IC2207,4879
1.97237E+13,IF2207,2669
1.97237E+13,IH2207,1263
1.97243E+13,IC2209,3627
1.97243E+13,IF2209,1956
1.97243E+13,IF2212,863
1.97243E+13,IC2207,1740
1.97243E+13,IF2207,973
1.97245E+13,IC2209,1596
1.97245E+13,IF2209,366
1.97245E+13,IH2209,1756
1.97245E+13,IF2212,605
1.97245E+13,IC2207,978
1.97245E+13,IC2208,1433
1.97245E+13,IF2207,7505
1.97245E+13,IH2207,5406
1.9725E+13,IC2209,5423
1.9725E+13,IF2209,2106
1.9725E+13,IF2212,1012
1.9725E+13,IC2207,1765
1.9725E+13,IC2208,396
1.9725E+13,IF2207,1202
1.9725E+13,IH2207,1620
1.97255E+13,IC2209,7240
1.97255E+13,IF2209,4535
1.97255E+13,IF2212,1146
1.97255E+13,IC2207,1321
1.97255E+13,IC2208,878
1.97255E+13,IF2207,558
1.97255E+13,IH2207,658
1.9726E+13,IC2209,2574
1.9726E+13,IC2212,1593
1.9726E+13,IF2209,5249
1.9726E+13,IF2212,3854
1.97261E+13,IC2207,982
1.97261E+13,IC2208,455
1.97261E+13,IF2207,5281
1.97261E+13,IH2207,2727
1.97267E+13,IC2209,5798
1.97267E+13,IF2209,2003
1.97267E+13,IC2212,1603
1.97267E+13,IF2212,7729
1.97267E+13,IH2212,981
1.97267E+13,IC2207,5251
1.97267E+13,IF2207,2863
1.97267E+13,IH2207,995
1.97267E+13,IC2208,1211
1.97267E+13,IF2208,1200
1.97271E+13,IC2212,2338
1.97271E+13,IF2209,860
1.97271E+13,IH2209,718
1.97271E+13,IF2212,799
1.97271E+13,IH2212,1790
1.97271E+13,IC2207,1362
1.97271E+13,IF2207,1449
1.97271E+13,IF2208,417
1.97271E+13,IH2207,552
1.97275E+13,IC2209,2229
1.97275E+13,IF2209,1490
1.97275E+13,IH2209,1156
1.97275E+13,IC2212,1740
1.97275E+13,IF2212,2266
1.97275E+13,IH2212,1593
1.97275E+13,IC2207,1224
1.97275E+13,IC2208,1616
1.97275E+13,IF2207,7134
1.97275E+13,IH2207,3465
1.97275E+13,IF2208,5898
1.97275E+13,IH2208,6138
1.97281E+13,IC2209,5706
1.97281E+13,IF2209,2418
1.97282E+13,IH2209,2142
1.97282E+13,IC2212,688
1.97282E+13,IF2212,1187
1.97282E+13,IH2212,1133
1.97282E+13,IC2207,1325
1.97282E+13,IC2208,1720
1.97282E+13,IF2207,930
1.97282E+13,IF2208,1312
1.97282E+13,IH2207,7304
1.97282E+13,IH2208,6309
1.97285E+13,IC2209,1259
1.97285E+13,IF2209,8558
1.97285E+13,IH2209,6693
1.97285E+13,IC2212,5398
1.97287E+13,IF2212,2730
1.97287E+13,IH2212,508
1.97287E+13,IC2207,694
1.97287E+13,IC2208,1273
1.97287E+13,IF2207,739
1.97287E+13,IH2207,1175
1.97287E+13,IH2208,5425
1.9729E+13,IF2209,2490
1.9729E+13,IH2209,5598
1.9729E+13,IF2212,3745
1.9729E+13,IH2212,6939
1.9729E+13,IC2207,3445
1.9729E+13,IF2207,1734
1.9729E+13,IH2207,1929
1.9729E+13,IH2208,848
1.97295E+13,IC2209,9648
1.97295E+13,IF2209,657
1.97295E+13,IH2209,1123
1.97295E+13,IH2212,3941
1.97295E+13,IC2207,9717
1.97295E+13,IC2208,1534
1.97295E+13,IF2207,1553
1.97295E+13,IH2207,1236
1.973E+13,IC2209,3490
1.973E+13,IF2209,431
1.973E+13,IC2212,1419
1.973E+13,IF2212,8570
1.973E+13,IH2212,4673
1.973E+13,IC2207,2306
1.973E+13,IF2207,2315
1.973E+13,IH2207,615
1.973E+13,IF2208,4963
1.973E+13,IH2208,1111
1.97305E+13,IC2209,2002
1.97305E+13,IF2209,1381
1.97305E+13,IH2209,1340
1.97305E+13,IC2212,2100
1.97305E+13,IF2212,1347
1.97305E+13,IC2207,1106
1.97305E+13,IF2207,6281
1.97305E+13,IH2207,3773
1.97305E+13,IH2208,2656
1.9731E+13,IC2209,5277
1.9731E+13,IF2209,2055
1.9731E+13,IH2209,1644
1.9731E+13,IC2212,2150
1.9731E+13,IF2212,2341
1.9731E+13,IC2207,7650
1.9731E+13,IF2207,16552
1.9731E+13,IH2207,13908
1.9731E+13,IH2208,10258
1.97316E+13,IC2209,6103
1.97316E+13,IF2209,7534
1.97316E+13,IH2209,4678
1.97316E+13,IH2212,2557
1.97316E+13,IC2207,639
1.97316E+13,IC2208,608
1.97316E+13,IF2208,1895
1.97316E+13,IF2207,5547
1.97316E+13,IH2207,865
1.9732E+13,IC2209,2879
1.9732E+13,IF2209,753
1.9732E+13,IH2209,1103
1.9732E+13,IF2212,2048
1.9732E+13,IH2212,1949
1.9732E+13,IC2207,643
1.9732E+13,IF2207,499
1.9732E+13,IH2207,470
1.9732E+13,IC2208,652
1.9732E+13,IF2208,897
1.97326E+13,IC2209,10822
1.97326E+13,IF2209,5954
1.97326E+13,IH2209,4312
1.97326E+13,IF2212,745
1.97326E+13,IH2212,1937
1.97326E+13,IC2207,4613
1.97326E+13,IF2207,493
1.97326E+13,IC2208,3339
1.97326E+13,IF2208,1906
1.97326E+13,IH2207,1725
1.97326E+13,IH2208,739
1.9733E+13,IC2209,2821
1.9733E+13,IF2209,3171
1.9733E+13,IH2209,1821
1.9733E+13,IC2212,1799
1.9733E+13,IF2212,3320
1.9733E+13,IH2212,10335
1.9733E+13,IC2207,1997
1.9733E+13,IC2208,1352
1.9733E+13,IF2207,796
1.9733E+13,IH2207,849
1.97335E+13,IC2209,1772
1.97335E+13,IF2209,1036
1.97335E+13,IH2209,916
1.97335E+13,IC2212,1046
1.97335E+13,IH2212,1692
1.97335E+13,IC2207,2161
1.97335E+13,IC2208,1604
1.97335E+13,IF2207,8436
1.97335E+13,IH2207,4200
1.97335E+13,IF2208,6812
1.9734E+13,IC2209,2334
1.9734E+13,IF2209,1125
1.9734E+13,IH2209,2065
1.9734E+13,IC2212,7341
1.9734E+13,IF2212,6765
1.9734E+13,IH2212,2568
1.9734E+13,IC2207,2173
1.9734E+13,IF2207,738
1.9734E+13,IH2207,676
1.9734E+13,IC2208,1848
1.9734E+13,IF2208,671
1.97345E+13,IC2209,4909
1.97345E+13,IF2209,9561
1.97345E+13,IH2209,6032
1.97345E+13,IC2212,3026
1.97345E+13,IF2212,2982
1.97345E+13,IC2207,1352
1.97345E+13,IC2208,2240
1.97345E+13,IF2207,2015
1.97345E+13,IF2208,6400
1.97345E+13,IH2207,5674
1.9735E+13,IC2209,3051
1.9735E+13,IF2209,690
1.9735E+13,IH2209,1684
1.9735E+13,IC2212,2238
1.9735E+13,IH2212,817
1.9735E+13,IC2207,874
1.9735E+13,IF2207,1876
1.9735E+13,IH2207,6792
1.9735E+13,IC2208,4885
1.9735E+13,IF2208,1350
1.97356E+13,IH2209,15906
1.97356E+13,IH2212,11156
1.97356E+13,IC2207,7816
1.97356E+13,IF2207,700
1.97356E+13,IC2208,6834
1.97356E+13,IF2208,3245
1.97356E+13,IH2207,3133
1.97356E+13,IH2208,2457
1.9736E+13,IC2209,13527
1.9736E+13,IF2209,9031
1.9736E+13,IH2209,5508
1.9736E+13,IC2207,3259
1.9736E+13,IC2208,1014
1.9736E+13,IF2207,1315
1.9736E+13,IH2207,791
1.9736E+13,IF2208,2089
1.9736E+13,IH2208,2246
1.97366E+13,IC2209,12526
1.97366E+13,IF2209,9508
1.97366E+13,IH2209,7061
1.97366E+13,IC2212,5137
1.97366E+13,IF2212,3003
1.97366E+13,IC2207,1551
1.97366E+13,IF2207,4999
1.97366E+13,IH2207,1995
1.97366E+13,IC2208,402
1.97366E+13,IH2208,969
1.9737E+13,IC2209,3383
1.9737E+13,IF2209,1045
1.9737E+13,IH2209,1485
1.9737E+13,IF2212,1861
1.9737E+13,IH2212,1691
1.9737E+13,IC2207,1927
1.9737E+13,IC2208,906
1.9737E+13,IF2207,406
1.9737E+13,IF2208,881
1.9737E+13,IH2207,672
1.9737E+13,IH2208,1335
1.97376E+13,IC2209,4657
1.97376E+13,IF2209,1358
1.97376E+13,IH2209,845
1.97376E+13,IF2212,1528
1.97376E+13,IH2212,8921
1.97376E+13,IC2207,489
1.97376E+13,IC2208,913
1.97376E+13,IF2207,1234
1.97376E+13,IH2207,1625
1.97376E+13,IH2208,4538
1.9738E+13,IC2209,2862
1.9738E+13,IF2209,1225
1.9738E+13,IH2209,5346
1.9738E+13,IC2212,3341
1.9738E+13,IF2212,1931
1.9738E+13,IC2207,533
1.9738E+13,IC2208,5353
1.9738E+13,IF2207,2791
1.9738E+13,IH2207,4255
1.9738E+13,IH2208,2765
1.97385E+13,IC2209,1461
1.97385E+13,IC2212,814
1.97385E+13,IF2212,5482
1.97385E+13,IC2207,5006
1.97385E+13,IC2208,2164
1.97385E+13,IF2208,1983
1.97385E+13,IH2207,1543
1.97385E+13,IH2208,559
1.9739E+13,IC2209,10707
1.9739E+13,IH2209,1971
1.9739E+13,IC2207,9006
1.9739E+13,IC2208,7777
1.9739E+13,IC2212,4345
1.9739E+13,IF2207,2712
1.9739E+13,IF2212,1609
1.9739E+13,IH2207,398
1.9739E+13,IH2208,635
1.97396E+13,IC2209,2561
1.97396E+13,IC2212,811
1.97396E+13,IF2212,908
1.97396E+13,IC2207,977
1.97396E+13,IF2207,1107
1.97396E+13,IH2207,1584
1.97396E+13,IC2208,1952
1.97396E+13,IH2208,765
1.974E+13,IC2209,2493
1.974E+13,IF2209,1200
1.974E+13,IH2209,1625
1.974E+13,IC2212,1156
1.974E+13,IF2212,2103
1.974E+13,IC2207,2150
1.974E+13,IC2208,1962
1.974E+13,IF2207,5248
1.974E+13,IH2207,2049
1.974E+13,IF2208,5792
1.974E+13,IH2208,491
1.97406E+13,IC2209,4928
1.97406E+13,IC2212,1667
1.97406E+13,IF2209,1756
1.97406E+13,IF2212,1590
1.97406E+13,IH2209,958
1.97406E+13,IC2207,862
1.97406E+13,IC2208,1124
1.97406E+13,IF2207,1642
1.97406E+13,IF2208,1928
1.97406E+13,IH2207,1371
1.97406E+13,IH2208,7265
1.9741E+13,IC2209,3842
1.9741E+13,IF2209,961
1.9741E+13,IH2209,1259
1.9741E+13,IC2212,1929
1.9741E+13,IF2212,890
1.9741E+13,IH2212,1603
1.9741E+13,IC2207,2726
1.9741E+13,IC2208,5659
1.9741E+13,IF2207,3933
1.9741E+13,IH2207,4626
1.9741E+13,IH2208,3097
1.97415E+13,IC2209,2074
1.97415E+13,IF2209,1031
1.97415E+13,IC2212,5896
1.97415E+13,IF2212,5277
1.97415E+13,IH2212,3165
1.97415E+13,IC2207,5715
1.97415E+13,IF2207,2448
1.97415E+13,IH2207,708
1.97415E+13,IC2208,1081
1.9742E+13,IC2209,11592
1.9742E+13,IF2209,8032
1.9742E+13,IH2209,4825
1.9742E+13,IC2212,1408
1.9742E+13,IF2212,4116
1.9742E+13,IH2212,1267
1.9742E+13,IC2207,1105
1.9742E+13,IC2208,1295
1.9742E+13,IF2207,2047
1.9742E+13,IH2207,1856
1.97425E+13,IC2209,2747
1.97425E+13,IC2212,550
1.97425E+13,IF2209,552
1.97425E+13,IH2209,3480
1.97425E+13,IF2212,6146
1.97425E+13,IH2212,2823
1.97425E+13,IC2207,1561
1.97425E+13,IC2208,1063
1.97425E+13,IF2207,865
1.97425E+13,IH2207,464
1.9743E+13,IC2209,3818
1.9743E+13,IC2212,2044
1.9743E+13,IH2212,603
1.9743E+13,IC2207,1653
1.9743E+13,IC2208,1007
1.9743E+13,IF2207,6390
1.9743E+13,IH2207,4443
1.97435E+13,IC2209,5411
1.97435E+13,IC2212,2102
1.97435E+13,IF2212,1189
1.97435E+13,IC2207,931
1.97435E+13,IC2208,493
1.97435E+13,IF2207,1219
1.9744E+13,IC2209,5205
1.9744E+13,IH2212,9484
1.9744E+13,IC2207,714
1.9744E+13,IC2208,4316
1.9744E+13,IF2207,2148
1.9744E+13,IH2207,1906
1.97446E+13,IC2209,2907
1.97446E+13,IF2209,1553
1.97446E+13,IH2209,794
1.97446E+13,IC2212,4223
1.97446E+13,IF2212,2597
1.97446E+13,IH2212,4199
1.97446E+13,IC2207,5732
1.97446E+13,IF2207,2371
1.97446E+13,IC2208,4615
1.97446E+13,IF2208,1352
1.97446E+13,IH2207,4722
1.97446E+13,IH2208,3205
1.9745E+13,IC2209,11499
1.9745E+13,IF2209,6608
1.9745E+13,IH2209,4518
1.9745E+13,IC2212,1427
1.9745E+13,IF2212,985
1.9745E+13,IH2212,1289
1.9745E+13,IC2207,1066
1.9745E+13,IF2207,1147
1.9745E+13,IH2207,770
1.9745E+13,IC2208,705
1.9745E+13,IF2208,529
1.9745E+13,IH2208,650
1.97456E+13,IC2209,2186
1.97456E+13,IF2209,1677
1.97456E+13,IH2209,1962
1.97456E+13,IC2212,718
1.97456E+13,IH2212,5167
1.97456E+13,IC2207,3662
1.97456E+13,IC2208,1776
1.97456E+13,IF2207,1330
1.97456E+13,IF2208,480
1.97456E+13,IH2207,646
1.97456E+13,IH2208,1439
1.9746E+13,IC2209,1903
1.9746E+13,IF2209,1017
1.9746E+13,IH2209,1176
1.9746E+13,IC2212,1729
1.9746E+13,IF2212,6896
1.9746E+13,IC2207,1690
1.9746E+13,IC2208,1078
1.9746E+13,IF2207,4363
1.9746E+13,IH2207,2146
1.9746E+13,IH2208,1051
1.97465E+13,IC2209,4912
1.97465E+13,IF2209,1948
1.97465E+13,IH2209,1384
1.97465E+13,IC2207,2285
1.97465E+13,IC2208,1413
1.97465E+13,IF2207,1732
1.97465E+13,IH2207,900
1.97465E+13,IH2208,7311
1.9747E+13,IC2209,2370
1.9747E+13,IF2209,1513
1.9747E+13,IH2209,10349
1.9747E+13,IC2212,1683
1.9747E+13,IF2212,1153
1.9747E+13,IC2207,1810
1.9747E+13,IC2208,4849
1.9747E+13,IF2207,3393
1.9747E+13,IH2207,1984
1.97475E+13,IC2209,1995
1.97475E+13,IF2209,1275
1.97475E+13,IH2209,604
1.97475E+13,IC2212,1872
1.97475E+13,IC2207,6226
1.97475E+13,IF2207,3129
1.97475E+13,IH2207,5067
1.97475E+13,IC2208,1444
1.97481E+13,IC2209,11586
1.97481E+13,IF2209,5552
1.97481E+13,IH2209,2220
1.97481E+13,IF2212,400
1.97481E+13,IC2207,881
1.97481E+13,IC2208,598
1.97481E+13,IF2207,919
1.97481E+13,IH2207,472
1.97481E+13,IH2208,1122
1.97485E+13,IC2209,1825
1.97485E+13,IF2209,1087
1.97485E+13,IH2209,1394
1.97485E+13,IF2212,1341
1.97485E+13,IH2212,1409
1.97485E+13,IC2207,1963
1.97485E+13,IC2208,1087
1.97485E+13,IF2207,491
1.97485E+13,IF2208,554
1.97485E+13,IH2207,578
1.97485E+13,IH2208,1244
1.9749E+13,IC2209,3513
1.9749E+13,IF2209,728
1.9749E+13,IF2212,1489
1.9749E+13,IC2207,892
1.9749E+13,IF2207,7738
1.9749E+13,IH2207,4716
1.9749E+13,IC2208,2998
1.9749E+13,IH2208,1906
1.97496E+13,IC2209,4719
1.97496E+13,IC2212,658
1.97496E+13,IF2209,1865
1.97496E+13,IH2209,1792
1.97496E+13,IF2212,1828
1.97496E+13,IC2207,2013
1.97496E+13,IF2207,1852
1.97496E+13,IH2207,538
1.97496E+13,IC2208,7463
1.975E+13,IC2209,2469
1.975E+13,IF2209,662
1.975E+13,IH2209,4669
1.975E+13,IC2212,3164
1.975E+13,IF2212,5976
1.975E+13,IC2207,1760
1.975E+13,IF2207,2057
1.975E+13,IH2207,1135
1.97506E+13,IC2212,1714
1.97506E+13,IF2212,3964
1.97506E+13,IH2212,1974
1.97506E+13,IC2207,5995
1.97506E+13,IC2208,4777
1.97506E+13,IF2207,4055
1.97506E+13,IF2208,4844
1.97506E+13,IH2207,4682
1.97506E+13,IH2208,3175
1.9751E+13,IC2209,5852
1.9751E+13,IF2209,2397
1.9751E+13,IC2212,1745
1.9751E+13,IF2212,792
1.9751E+13,IC2207,1475
1.9751E+13,IF2207,960
1.9751E+13,IH2207,1287
1.9751E+13,IC2208,517
1.9751E+13,IH2208,2285
1.97515E+13,IF2209,4183
1.97515E+13,IH2209,2056
1.97515E+13,IC2212,2021
1.97515E+13,IF2212,792
1.97515E+13,IC2207,1098
1.97515E+13,IF2207,1342
1.97515E+13,IH2207,1521
1.97515E+13,IH2208,6834
1.9752E+13,IC2209,8406
1.9752E+13,IF2209,5538
1.9752E+13,IC2212,3907
1.9752E+13,IF2212,2654
1.9752E+13,IH2212,4921
1.9752E+13,IC2207,2166
1.9752E+13,IF2207,5847
1.9752E+13,IH2207,2725
1.9752E+13,IC2208,1801
1.9752E+13,IF2208,559
1.9752E+13,IH2208,685
1.97526E+13,IC2209,5093
1.97526E+13,IF2209,1658
1.97526E+13,IH2209,1607
1.97526E+13,IC2212,6012
1.97526E+13,IF2212,7341
1.97526E+13,IH2212,5458
1.97526E+13,IC2207,3151
1.97526E+13,IC2208,1842
1.97526E+13,IF2207,1395
1.97526E+13,IH2208,2174
1.97531E+13,IC2209,3893
1.97531E+13,IF2209,1503
1.97531E+13,IC2212,692
1.97531E+13,IF2212,9545
1.97531E+13,IH2212,7735
1.97531E+13,IC2207,6081
1.97531E+13,IC2208,2718
1.97531E+13,IF2207,1677
1.97531E+13,IF2208,1314
1.97531E+13,IH2207,860
1.97535E+13,IC2209,3647
1.97535E+13,IF2209,657
1.97535E+13,IC2212,2120
1.97535E+13,IC2207,5303
1.97535E+13,IF2207,2216
1.97535E+13,IC2208,1337
1.97535E+13,IF2208,431
1.97541E+13,IC2209,5930
1.97541E+13,IF2209,2801
1.97541E+13,IC2212,868
1.97541E+13,IF2212,506
1.97541E+13,IC2207,1304
1.97541E+13,IF2207,1013
1.97541E+13,IH2207,751
1.97541E+13,IC2208,7676
1.97541E+13,IF2208,4448
1.97545E+13,IC2209,2265
1.97545E+13,IF2209,1749
1.97545E+13,IH2209,1773
1.97545E+13,IC2212,349
1.97545E+13,IF2212,659
1.97545E+13,IH2212,839
1.97545E+13,IC2207,1273
1.97545E+13,IC2208,1967
1.97545E+13,IF2207,1613
1.97545E+13,IF2208,1776
1.97545E+13,IH2207,6988
1.97545E+13,IH2208,5139
1.9755E+13,IC2209,7702
1.9755E+13,IF2209,4810
1.9755E+13,IF2212,1134
1.9755E+13,IC2207,2024
1.9755E+13,IH2207,783
1.9755E+13,IC2208,1700
1.97555E+13,IF2209,5096
1.97555E+13,IH2209,7569
1.97555E+13,IC2212,1709
1.97555E+13,IF2212,1743
1.97555E+13,IC2207,3844
1.97555E+13,IF2207,6928
1.97555E+13,IH2207,2580
1.97555E+13,IH2208,1171
1.9756E+13,IC2209,2580
1.9756E+13,IF2209,424
1.9756E+13,IH2209,709
1.9756E+13,IC2212,1760
1.9756E+13,IF2212,560
1.9756E+13,IF2207,1063
1.9756E+13,IF2208,6579
1.9756E+13,IH2208,1796
1.9756E+13,IH2207,5224
1.97565E+13,IC2209,2444
1.97565E+13,IC2212,1861
1.97565E+13,IF2209,735
1.97565E+13,IF2212,5763
1.97565E+13,IC2207,880
1.97565E+13,IF2207,1886
1.97565E+13,IH2207,430
1.97565E+13,IH2208,5007
1.9757E+13,IC2209,6453
1.9757E+13,IC2212,1626
1.9757E+13,IF2212,839
1.9757E+13,IF2209,5371
1.9757E+13,IH2209,729
1.9757E+13,IC2207,5330
1.9757E+13,IF2207,1983
1.9757E+13,IH2207,1767
1.9757E+13,IC2208,1854
1.97575E+13,IC2209,1521
1.97575E+13,IF2209,728
1.97575E+13,IH2209,904
1.97575E+13,IC2212,1122
1.97575E+13,IF2212,1432
1.97575E+13,IC2207,993
1.97575E+13,IF2207,1247
1.97575E+13,IH2207,4239
1.97575E+13,IC2208,1889
1.97575E+13,IF2208,1963
1.97581E+13,IC2209,1565
1.97581E+13,IF2209,598
1.97581E+13,IH2209,1135
1.97581E+13,IC2212,4749
1.97581E+13,IF2212,3434
1.97581E+13,IC2207,2114
1.97581E+13,IF2207,662
1.97581E+13,IH2207,1265
1.97581E+13,IF2208,4720
1.97585E+13,IC2209,12233
1.97585E+13,IF2209,5366
1.97585E+13,IH2209,966
1.97585E+13,IC2212,9067
1.97585E+13,IF2212,4274
1.97585E+13,IC2207,2060
1.97585E+13,IF2207,5192
1.97585E+13,IH2207,2266
1.97585E+13,IC2208,668
1.97585E+13,IF2208,1296
1.9759E+13,IC2209,1896
1.9759E+13,IF2209,1192
1.9759E+13,IH2209,1403
1.9759E+13,IF2212,1322
1.9759E+13,IH2212,1116
1.9759E+13,IC2207,1635
1.97591E+13,IC2208,6705
1.97591E+13,IF2207,4409
1.97591E+13,IH2207,2974
1.97596E+13,IC2209,1624
1.97596E+13,IF2209,1395
1.97596E+13,IF2212,5265
1.97596E+13,IH2212,2610
1.97596E+13,IC2207,749
1.97596E+13,IC2208,1178
1.97596E+13,IF2207,1928
1.97596E+13,IF2208,1853
1.97596E+13,IH2207,1299
1.97596E+13,IH2208,972
1.976E+13,IC2209,5430
1.976E+13,IF2209,1807
1.976E+13,IH2209,1050
1.976E+13,IC2207,6091
1.976E+13,IF2207,3396
1.976E+13,IH2207,1845
1.976E+13,IC2208,1974
1.97601E+13,IF2208,1130
1.97605E+13,IC2209,2241
1.97605E+13,IF2209,1511
1.97605E+13,IH2209,1601
1.97605E+13,IC2212,1312
1.97605E+13,IF2212,1154
1.97605E+13,IC2207,1457
1.97605E+13,IF2207,1668
1.97605E+13,IC2208,1771
1.97605E+13,IF2208,5538
1.97605E+13,IH2207,3982
1.9761E+13,IC2209,3227
1.9761E+13,IF2209,1062
1.9761E+13,IC2212,7312
1.9761E+13,IF2212,6002
1.9761E+13,IH2212,4427
1.9761E+13,IC2207,2175
1.97611E+13,IC2208,1224
1.97611E+13,IF2207,1759
1.97611E+13,IF2208,660
1.97611E+13,IH2207,610
1.97611E+13,IH2208,1000
1.97615E+13,IC2209,12664
1.97615E+13,IF2209,8792
1.97615E+13,IC2212,938
1.97615E+13,IF2212,3689
1.97615E+13,IC2207,845
1.97615E+13,IC2208,1625
1.97615E+13,IF2207,6053
1.97615E+13,IH2207,982
1.97615E+13,IF2208,3763
1.97615E+13,IH2208,1524
1.9762E+13,IC2209,1880
1.9762E+13,IF2209,1402
1.9762E+13,IC2212,1717
1.9762E+13,IF2212,859
1.9762E+13,IC2207,1510
1.9762E+13,IH2207,1159
1.97625E+13,IC2209,1954
1.97625E+13,IF2209,1029
1.97625E+13,IH2209,5270
1.97625E+13,IC2212,1075
1.97625E+13,IC2207,1071
1.97625E+13,IF2207,1141
1.97625E+13,IH2207,1350
1.9763E+13,IC2209,5578
1.9763E+13,IF2209,2405
1.9763E+13,IH2209,1079
1.9763E+13,IC2207,5525
1.9763E+13,IF2207,1591
1.9763E+13,IF2208,1740
1.9763E+13,IH2207,1385
1.97636E+13,IC2209,1938
1.97636E+13,IC2212,1076
1.97636E+13,IF2209,901
1.97636E+13,IF2212,796
1.97636E+13,IH2209,610
1.97636E+13,IC2207,1126
1.97636E+13,IC2208,6344
1.97636E+13,IF2207,5774
1.97636E+13,IH2207,4880
1.9764E+13,IC2209,3082
1.9764E+13,IF2209,904
1.9764E+13,IH2209,1278
1.9764E+13,IC2212,5271
1.9764E+13,IF2212,4565
1.9764E+13,IF2207,1401
1.9764E+13,IH2207,435
1.9764E+13,IC2208,1425
1.9764E+13,IH2208,1800
1.97645E+13,IC2209,10943
1.97645E+13,IF2209,6818
1.97645E+13,IH2209,4844
1.97645E+13,IC2207,2277
1.97645E+13,IC2208,1417
1.97645E+13,IF2207,575
1.97652E+13,IC2209,3388
1.97652E+13,IF2209,1744
1.97652E+13,IC2212,2894
1.97652E+13,IC2208,3120
1.97655E+13,IC2209,2470
1.97655E+13,IC2212,1536
1.97655E+13,IF2209,1752
1.97655E+13,IC2207,5378
1.97655E+13,IF2207,5528
1.97655E+13,IF2212,2983
1.97655E+13,IH2207,1746
1.97661E+13,IF2209,4824
1.97661E+13,IH2209,822
1.97661E+13,IF2212,1284
1.97661E+13,IC2207,1180
1.97661E+13,IF2207,765
1.97661E+13,IH2207,1047
1.97665E+13,IC2209,3861
1.97665E+13,IC2212,1188
1.97665E+13,IF2209,647
1.97665E+13,IF2212,1067
1.97665E+13,IC2207,1921
1.97665E+13,IC2208,991
1.97665E+13,IF2207,912
1.97665E+13,IH2207,780
1.9767E+13,IC2209,1852
1.9767E+13,IC2212,1537
